FIPS,Category,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*",2010 Population,CO 8-hr (ppm),Pb 3-mo (µg/m3),NO2 AM (ppb),NO2 1-hr (ppb),O3 8-hr (ppm),PM10 24-hr (µg/m3),PM2.5 Wtd AM (µg/m3),PM2.5 24-hr (µg/m3),SO2 1-hr (ppb)
53001,Nutritional deficiencies,1.55,1.61,1.64,1.8,1.85,1.47,1.34,1.38,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,"Other communicable, maternal, neonatal, and nutritional diseases",1.29,1.51,2.1,2.85,2.93,2.02,1.44,1.42,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,Cardiovascular diseases,474.53,445.22,393.31,366.77,338.09,286.36,257.63,260.93,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,"Diarrhea, lower respiratory, and other common infectious diseases",31.9,32.48,32.53,31.57,29.22,26.36,24.08,24.73,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,Maternal disorders,0.16,0.16,0.24,0.3,0.29,0.4,0.41,0.42,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,Other non-communicable diseases,8.92,8.31,7.92,7.04,6.52,6.38,6.01,5.95,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,Self-harm and interpersonal violence,16.74,16.96,16.62,15.57,13.75,14.5,14.57,14.99,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,Neoplasms,217.84,216.41,211.41,208.39,194.83,184.45,174.02,175.5,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,Transport injuries,40.95,35.99,34.52,31.08,27.77,26.92,21.93,20.3,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53001,Neglected tropical diseases and malaria,0.03,0.03,0.03,0.03,0.03,0.06,0.06,0.06,18728.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Neonatal disorders,8.1,6.16,5.29,4.03,3.89,3.85,3.21,2.87,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,HIV/AIDS and tuberculosis,0.67,0.86,3.56,5.93,1.49,1.15,0.66,0.52,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Musculoskeletal disorders,2.92,3.15,3.47,3.93,4.54,4.37,3.82,3.84,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,"Diabetes, urogenital, blood, and endocrine diseases",31.98,34.41,38.08,43.03,48.97,53.29,52.24,56.27,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Digestive diseases,19.69,19.98,19.79,19.46,19.1,18.78,17.35,17.57,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Chronic respiratory diseases,44.64,46.76,49.28,53.67,56.82,57.98,53.91,54.35,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Neurological disorders,114.44,113.09,105.33,100.4,99.32,96.88,84.79,86.81,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Cirrhosis and other chronic liver diseases,16.72,16.55,16.2,16.1,16.78,18.99,20.26,21.18,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Mental and substance use disorders,4.62,4.91,6.05,6.97,9.3,13.41,16.55,17.44,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,"Forces of nature, war, and legal intervention",0.27,0.32,0.28,0.25,0.46,1.57,0.37,0.09,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Unintentional injuries,26.06,24.6,22.96,22.19,21.54,22.73,23.12,23.37,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Nutritional deficiencies,2.51,2.52,2.5,2.6,2.59,2.04,1.73,1.71,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,"Other communicable, maternal, neonatal, and nutritional diseases",1.42,1.63,2.14,2.71,2.71,1.8,1.21,1.18,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Cardiovascular diseases,409.07,382.53,342.59,321.08,294.05,260.12,223.83,228.48,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,"Diarrhea, lower respiratory, and other common infectious diseases",37.34,38.76,37.97,36.34,32.1,29.93,25.48,25.55,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Maternal disorders,0.17,0.17,0.26,0.3,0.26,0.36,0.34,0.34,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Other non-communicable diseases,8.87,8.33,8.15,7.2,6.64,6.41,5.92,5.94,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Self-harm and interpersonal violence,24.71,24.76,25.06,24.85,21.28,22.77,23.26,23.85,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Neoplasms,216.05,216.43,216.6,215.64,204.16,199.39,186.4,190.3,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Transport injuries,35.12,29.45,27.16,24.36,22.06,20.13,16.25,15.32,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53003,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,21623.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53005,Neonatal disorders,6.57,4.86,3.99,3.01,2.98,2.84,2.36,2.06,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,HIV/AIDS and tuberculosis,0.62,0.77,2.88,4.55,1.3,1.01,0.62,0.51,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Musculoskeletal disorders,2.54,2.67,2.88,3.21,3.74,3.55,3.17,3.11,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,"Diabetes, urogenital, blood, and endocrine diseases",31.52,34.14,38.03,44.47,53.22,58.67,64.13,65.34,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Digestive diseases,18.11,17.96,17.51,17.19,17.28,16.56,15.73,15.3,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Chronic respiratory diseases,50.87,52.87,53.55,58.12,63.52,61.85,60.25,56.48,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Neurological disorders,109.41,103.47,98.49,93.81,92.54,96.38,99.78,107.62,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Cirrhosis and other chronic liver diseases,12.98,13.01,12.45,12.22,12.89,14.25,15.65,15.99,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Mental and substance use disorders,3.81,3.88,4.55,5.28,6.81,9.63,11.2,12.23,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,"Forces of nature, war, and legal intervention",0.16,0.19,0.16,0.13,0.23,0.82,0.17,0.07,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Unintentional injuries,19.96,18.78,16.94,17.64,17.84,17.97,18.45,18.4,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Nutritional deficiencies,1.63,1.7,1.66,1.67,1.77,1.41,1.21,1.19,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,"Other communicable, maternal, neonatal, and nutritional diseases",1.33,1.54,2.0,2.48,2.66,1.81,1.28,1.32,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Cardiovascular diseases,421.52,386.9,350.12,322.58,304.16,266.44,234.7,221.37,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,"Diarrhea, lower respiratory, and other common infectious diseases",30.93,31.22,26.32,25.09,21.61,18.18,15.62,15.12,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Maternal disorders,0.12,0.12,0.18,0.2,0.18,0.24,0.23,0.22,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Other non-communicable diseases,7.88,7.41,7.49,6.52,6.24,6.14,5.9,5.69,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Self-harm and interpersonal violence,17.95,17.75,17.96,17.85,15.56,15.94,16.19,17.41,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Neoplasms,207.04,206.71,206.44,208.41,203.76,192.96,189.94,185.97,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Transport injuries,27.59,21.71,19.63,18.06,16.26,14.12,11.17,10.07,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53005,Neglected tropical diseases and malaria,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.03,175177.0,ND,ND,ND,ND,0.067,185,IN,IN,ND
53007,Neonatal disorders,6.45,4.67,3.99,3.01,2.71,2.66,2.08,1.88,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,HIV/AIDS and tuberculosis,0.72,0.93,3.49,5.66,1.46,1.15,0.69,0.56,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Musculoskeletal disorders,2.47,2.69,3.0,3.43,4.04,3.96,3.63,3.7,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,"Diabetes, urogenital, blood, and endocrine diseases",27.74,29.82,32.6,35.52,41.46,42.56,42.27,43.32,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Digestive diseases,18.44,18.39,17.92,17.46,17.19,16.39,15.49,15.33,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Chronic respiratory diseases,47.11,48.15,49.63,52.25,55.07,52.45,49.18,48.58,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Neurological disorders,141.44,138.39,136.81,131.92,123.19,121.37,113.81,127.79,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Cirrhosis and other chronic liver diseases,13.55,13.41,13.28,13.19,13.85,15.34,16.28,17.53,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Mental and substance use disorders,4.1,4.38,5.46,7.27,8.1,11.33,14.71,15.32,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,"Forces of nature, war, and legal intervention",0.29,0.34,0.28,0.29,0.31,1.69,0.4,0.09,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Unintentional injuries,26.17,23.74,22.24,21.2,20.71,21.1,21.31,21.03,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Nutritional deficiencies,1.36,1.38,1.26,1.27,1.23,0.92,0.76,0.74,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,"Other communicable, maternal, neonatal, and nutritional diseases",1.49,1.75,2.27,2.86,2.86,1.94,1.37,1.36,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Cardiovascular diseases,420.61,383.28,337.42,310.56,291.25,247.05,214.84,210.97,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,"Diarrhea, lower respiratory, and other common infectious diseases",34.19,32.43,33.04,32.43,24.6,21.44,17.64,17.65,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Maternal disorders,0.13,0.13,0.18,0.2,0.16,0.22,0.21,0.21,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Other non-communicable diseases,8.65,8.05,7.7,6.65,6.24,5.99,5.47,5.46,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Self-harm and interpersonal violence,20.52,20.85,20.61,20.57,18.33,19.38,19.2,19.48,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Neoplasms,211.05,207.91,206.02,205.23,193.9,183.45,172.51,173.63,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Transport injuries,35.08,30.26,28.25,23.54,20.32,17.78,13.82,13.11,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53007,Neglected tropical diseases and malaria,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,72453.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53009,Neonatal disorders,7.7,5.45,4.48,3.36,3.04,2.92,2.43,2.01,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,HIV/AIDS and tuberculosis,0.71,1.0,3.95,6.5,1.8,1.54,0.99,0.77,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Musculoskeletal disorders,2.6,2.78,2.99,3.39,3.77,3.65,3.34,3.35,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,"Diabetes, urogenital, blood, and endocrine diseases",26.99,28.85,30.64,36.05,39.4,43.65,43.45,44.23,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Digestive diseases,16.98,17.11,16.52,16.63,16.02,15.72,15.21,15.11,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Chronic respiratory diseases,40.59,42.7,43.87,48.56,51.6,50.76,48.23,48.18,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Neurological disorders,108.48,103.28,104.15,96.65,97.33,94.78,89.67,89.93,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Cirrhosis and other chronic liver diseases,14.73,14.51,13.7,13.63,13.81,14.94,16.12,16.6,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Mental and substance use disorders,4.67,4.8,6.28,7.48,10.32,16.44,19.22,20.07,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,"Forces of nature, war, and legal intervention",0.27,0.27,0.25,0.34,0.22,1.18,0.28,0.06,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Unintentional injuries,23.69,22.11,21.63,22.62,21.93,23.91,24.38,24.7,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Nutritional deficiencies,1.39,1.3,1.18,1.2,1.1,0.81,0.7,0.61,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,"Other communicable, maternal, neonatal, and nutritional diseases",1.6,1.83,2.42,3.15,3.15,2.13,1.55,1.5,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Cardiovascular diseases,407.52,377.29,333.6,312.84,286.94,252.51,223.71,226.65,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,"Diarrhea, lower respiratory, and other common infectious diseases",43.71,40.81,37.19,35.73,28.23,23.31,20.75,19.07,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Maternal disorders,0.15,0.14,0.2,0.23,0.19,0.23,0.24,0.23,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Other non-communicable diseases,9.82,9.27,9.15,7.95,7.37,7.15,6.77,6.67,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Self-harm and interpersonal violence,22.95,23.5,25.54,28.91,24.64,25.9,27.31,30.39,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Neoplasms,221.55,221.03,219.13,222.7,209.89,201.35,194.65,195.27,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Transport injuries,34.79,30.47,28.06,25.24,22.61,20.92,16.6,14.89,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53009,Neglected tropical diseases and malaria,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,71404.0,0,ND,ND,ND,0.05,ND,IN,IN,IN
53011,Neonatal disorders,5.89,4.29,3.75,2.79,2.58,2.58,2.15,1.82,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,HIV/AIDS and tuberculosis,1.07,1.35,5.18,7.83,2.13,1.83,1.1,0.88,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Musculoskeletal disorders,2.41,2.69,3.0,3.45,4.18,4.21,3.82,3.96,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,"Diabetes, urogenital, blood, and endocrine diseases",35.32,38.31,40.02,44.98,53.42,55.7,51.04,54.51,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Digestive diseases,15.98,16.28,15.83,15.5,15.44,15.36,14.59,14.77,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Chronic respiratory diseases,48.14,50.8,53.12,55.6,60.11,58.71,53.5,54.73,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Neurological disorders,127.21,125.59,124.28,120.81,131.2,131.05,120.64,118.26,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Cirrhosis and other chronic liver diseases,12.9,13.19,12.35,11.82,12.02,13.41,14.03,15.07,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Mental and substance use disorders,5.1,5.12,5.78,6.54,9.71,12.06,13.5,14.2,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,"Forces of nature, war, and legal intervention",0.27,0.18,0.15,0.18,0.13,0.89,0.13,0.03,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Unintentional injuries,20.76,19.17,18.14,18.49,18.47,19.9,21.89,23.44,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Nutritional deficiencies,1.29,1.25,1.29,1.29,1.38,1.11,0.99,1.05,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,"Other communicable, maternal, neonatal, and nutritional diseases",1.69,1.86,2.44,3.09,3.34,2.38,1.61,1.56,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Cardiovascular diseases,445.58,413.35,352.79,327.37,299.5,258.97,216.56,215.13,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,"Diarrhea, lower respiratory, and other common infectious diseases",38.97,37.53,37.49,34.86,26.87,23.24,21.68,20.04,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Maternal disorders,0.13,0.11,0.15,0.14,0.12,0.17,0.16,0.15,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Other non-communicable diseases,8.35,7.91,7.4,6.43,6.09,5.96,5.25,5.17,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Self-harm and interpersonal violence,21.02,20.7,21.08,19.91,18.98,19.07,19.66,20.71,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Neoplasms,221.35,225.25,225.0,224.17,215.68,210.3,195.58,199.3,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Transport injuries,27.74,22.82,20.94,16.9,14.68,13.93,10.46,10.44,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53011,Neglected tropical diseases and malaria,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,425363.0,ND,ND,ND,ND,0.062,ND,6.4,25,ND
53013,Neonatal disorders,6.75,4.85,4.23,3.03,2.77,2.82,2.34,2.0,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,HIV/AIDS and tuberculosis,0.66,0.86,3.69,5.76,1.45,1.15,0.68,0.54,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Musculoskeletal disorders,2.62,2.81,3.02,3.29,3.66,3.42,3.15,3.08,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,"Diabetes, urogenital, blood, and endocrine diseases",37.78,41.69,46.29,50.39,56.59,59.43,60.75,62.31,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Digestive diseases,20.31,20.65,20.25,19.49,18.91,18.01,17.71,17.31,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Chronic respiratory diseases,54.8,57.76,59.96,65.36,71.62,71.81,71.12,71.14,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Neurological disorders,102.62,96.55,91.77,86.32,85.82,81.8,81.05,76.02,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Cirrhosis and other chronic liver diseases,15.06,14.75,14.12,13.79,14.02,15.81,17.02,17.5,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Mental and substance use disorders,4.16,4.04,4.66,5.18,6.23,8.73,10.37,10.5,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,"Forces of nature, war, and legal intervention",0.36,0.37,0.34,0.32,0.34,1.89,0.47,0.1,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Unintentional injuries,26.15,24.65,23.26,22.22,21.71,22.76,23.66,23.78,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Nutritional deficiencies,1.98,2.02,2.04,2.16,2.19,1.71,1.54,1.53,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,"Other communicable, maternal, neonatal, and nutritional diseases",1.42,1.64,2.21,2.81,2.75,1.85,1.27,1.24,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Cardiovascular diseases,501.74,465.51,409.39,367.17,330.55,277.21,249.34,244.87,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,"Diarrhea, lower respiratory, and other common infectious diseases",33.61,33.25,31.82,28.76,24.72,21.28,18.84,17.93,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Maternal disorders,0.16,0.15,0.21,0.24,0.2,0.25,0.24,0.22,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Other non-communicable diseases,9.37,8.6,8.44,7.25,6.51,6.45,6.14,5.99,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Self-harm and interpersonal violence,21.67,20.95,20.71,20.43,18.35,19.64,20.18,21.16,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Neoplasms,223.65,224.89,222.72,225.38,216.35,209.24,204.95,207.69,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Transport injuries,39.28,33.82,31.95,28.43,26.0,23.5,18.95,17.55,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53013,Neglected tropical diseases and malaria,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.04,4078.0,ND,ND,ND,ND,0.057,ND,ND,ND,ND
53015,Neonatal disorders,6.28,4.59,3.83,3.15,3.16,2.98,2.45,2.29,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,HIV/AIDS and tuberculosis,1.0,1.34,4.88,8.8,2.65,1.96,1.28,1.1,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Musculoskeletal disorders,2.45,2.64,2.88,3.43,4.1,4.07,3.63,3.86,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,"Diabetes, urogenital, blood, and endocrine diseases",31.13,34.25,39.22,47.1,59.01,64.57,66.24,70.94,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Digestive diseases,15.46,16.09,15.81,16.91,17.54,17.64,16.87,17.84,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Chronic respiratory diseases,41.08,46.24,51.21,61.58,71.22,77.0,74.9,80.46,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Neurological disorders,143.93,134.93,135.62,127.55,130.73,133.52,122.27,116.99,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Cirrhosis and other chronic liver diseases,14.87,15.51,14.84,15.77,17.02,19.34,21.28,23.43,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Mental and substance use disorders,4.62,5.32,6.9,9.38,12.64,21.99,23.61,27.23,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,"Forces of nature, war, and legal intervention",0.74,0.3,0.71,0.24,0.26,1.36,0.31,0.07,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Unintentional injuries,24.27,22.67,21.59,21.73,23.88,26.39,25.78,27.01,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Nutritional deficiencies,1.64,1.63,1.52,1.84,1.7,1.28,1.08,1.09,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,"Other communicable, maternal, neonatal, and nutritional diseases",1.65,1.85,2.33,3.17,3.63,2.33,1.66,1.74,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Cardiovascular diseases,455.59,425.3,368.31,353.04,336.15,287.52,243.27,248.22,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,"Diarrhea, lower respiratory, and other common infectious diseases",33.36,32.59,29.76,31.83,29.56,24.36,21.12,22.57,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Maternal disorders,0.13,0.13,0.17,0.19,0.16,0.22,0.22,0.22,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Other non-communicable diseases,9.54,9.05,8.79,7.82,7.39,7.29,6.76,6.72,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Self-harm and interpersonal violence,19.86,19.99,20.66,21.53,20.4,22.31,21.75,23.44,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Neoplasms,211.53,217.29,217.42,229.48,226.37,219.35,206.84,215.17,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Transport injuries,30.17,24.54,23.51,20.97,19.13,17.7,13.79,12.69,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53015,Neglected tropical diseases and malaria,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.03,102410.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Neonatal disorders,6.22,4.68,3.93,3.03,2.91,2.97,2.5,2.21,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,HIV/AIDS and tuberculosis,0.61,0.8,3.09,5.15,1.37,1.14,0.71,0.55,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Musculoskeletal disorders,2.62,2.84,3.1,3.55,4.02,4.02,3.7,3.72,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,"Diabetes, urogenital, blood, and endocrine diseases",35.21,37.51,41.05,47.91,54.11,61.0,61.08,61.52,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Digestive diseases,19.2,19.15,18.44,18.11,17.69,17.54,16.41,16.21,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Chronic respiratory diseases,50.9,52.78,54.29,58.87,62.04,62.2,61.23,60.51,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Neurological disorders,99.89,93.0,93.23,87.24,82.42,87.47,85.06,81.88,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Cirrhosis and other chronic liver diseases,14.7,14.43,13.92,14.12,14.54,16.5,18.23,18.67,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Mental and substance use disorders,4.77,4.59,5.56,6.65,8.37,12.95,14.66,14.83,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,"Forces of nature, war, and legal intervention",0.44,0.31,0.29,0.38,0.27,1.45,0.33,0.07,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Unintentional injuries,22.93,20.92,19.52,18.9,18.62,20.58,19.67,19.27,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,Nutritional deficiencies,1.46,1.53,1.43,1.48,1.44,1.15,0.98,0.97,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
53025,"Other communicable, maternal, neonatal, and nutritional diseases",1.51,1.8,2.34,3.04,3.05,2.17,1.5,1.49,89120.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
